Real-time data - subject to revision
Copyright Environment Canada(2022)

"Real-Time Hydrometric Data for SAINT JOHN RIVER AT GAGETOWN (01AO012) [NB]"

01AO012,"SAINT JOHN RIVER AT GAGETOWN"
Description of parameters:
46,"Water level (primary sensor)",m

Date (AST),Parameter ,Value (m),Approval Name,Grade Name
2022-04-12 03:25:00,46,2.764,PRELIMINARY,UNSPECIFIED
2022-04-12 03:30:00,46,2.760,PRELIMINARY,UNSPECIFIED
2022-04-12 03:35:00,46,2.759,PRELIMINARY,UNSPECIFIED
2022-04-12 03:40:00,46,2.763,PRELIMINARY,UNSPECIFIED
2022-04-12 03:45:00,46,2.765,PRELIMINARY,UNSPECIFIED
2022-04-12 03:50:00,46,2.761,PRELIMINARY,UNSPECIFIED
2022-04-12 03:55:00,46,2.764,PRELIMINARY,UNSPECIFIED
2022-04-12 04:00:00,46,2.762,PRELIMINARY,UNSPECIFIED
2022-04-12 04:05:00,46,2.759,PRELIMINARY,UNSPECIFIED
2022-04-12 04:10:00,46,2.761,PRELIMINARY,UNSPECIFIED
2022-04-12 04:15:00,46,2.763,PRELIMINARY,UNSPECIFIED
2022-04-12 04:20:00,46,2.759,PRELIMINARY,UNSPECIFIED
2022-04-12 04:25:00,46,2.762,PRELIMINARY,UNSPECIFIED
2022-04-12 04:30:00,46,2.764,PRELIMINARY,UNSPECIFIED
